Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success,Collision
188,2578,-59.3443981523388,4,0.744877,77.70610809326172,0,1
189,2601,-75.45552107932436,23,0.7425999999999999,89.08376046885614,0,1
190,2623,-115.7646928687219,22,0.740422,94.59454172307795,0,1
191,2627,-53.030509026265364,4,0.7400260000000001,84.96769523620605,0,1
192,2639,-25.017722232125493,12,0.7388380000000001,93.2736406326294,0,1
193,2662,-62.24048864572393,23,0.736561,95.37604472948158,0,1
194,2667,-41.809419533980645,5,0.736066,66.76370468139649,0,1
195,2714,-52.26761139951891,47,0.7314130000000001,79.74415653309923,0,1
196,2743,-105.81524393855693,29,0.728542,74.50544686153017,0,1
197,2747,-58.09202998431415,4,0.728146,79.73614120483398,0,1
198,2759,-41.286925496146495,12,0.726958,79.55978393554688,0,1
199,2791,190.81081289376652,32,0.7237899999999999,81.87719750404358,1,0
200,2801,-69.75563991470884,10,0.7228,78.88047428131104,0,1
201,2812,118.287837640004,11,0.721711,75.67992817271839,1,0
202,2826,-73.61293961416031,14,0.7203250000000001,81.38035311017718,0,1
203,2835,-62.2002241930043,9,0.719434,104.67655690511067,0,1
204,2860,-81.78475118860227,25,0.716959,80.5598501586914,0,1
205,2871,-35.78284007396269,11,0.71587,101.3162411776456,0,1
206,2902,-29.312284923684423,31,0.712801,78.75258365754158,0,1
207,2906,-47.97514290454454,4,0.712405,69.70129489898682,0,1
208,2913,-64.02390368117413,7,0.711712,98.26122174944196,0,1
209,2919,113.30494145953784,6,0.7111179999999999,78.96604220072429,1,0
210,2922,-48.96303196174614,3,0.7108209999999999,63.32274881998698,0,1
211,2967,-38.55392774084992,45,0.706366,82.52767011854384,0,1
212,2982,-66.76863211918004,15,0.7048810000000001,88.37823893229167,0,1
213,2984,-50.2,2,0.704683,55.08922004699707,0,1
214,2988,-52.69951748772874,4,0.704287,84.02160167694092,0,1
215,2990,-50.2,2,0.704089,57.629934310913086,0,1
216,3017,-49.82469002058294,27,0.701416,85.5346583613643,0,1
217,3024,-48.20818447368536,7,0.700723,87.88549913678851,0,1
218,3028,-53.467551420293454,4,0.7003269999999999,66.66405296325684,0,1
219,3036,109.35615064705574,8,0.699535,89.07797193527222,1,0
220,3051,-28.594398700657628,15,0.6980500000000001,98.32674942016601,0,1
221,3055,-48.368278965934564,4,0.697654,66.32730960845947,0,1
222,3063,-60.46539886649103,8,0.696862,96.39553260803223,0,1
223,3078,-21.539688587065093,15,0.695377,85.0950558980306,0,1
224,3081,-50.663442260317204,3,0.69508,110.13647333780925,0,1
225,3085,-50.05085610107059,4,0.694684,64.95045852661133,0,1
226,3123,144.30383775669725,38,0.690922,81.77655812313682,1,0
227,3155,176.99772163123578,32,0.687754,82.18762195110321,1,0
228,3169,-33.329155550890576,14,0.686368,113.70566613333565,0,1
229,3175,-53.19377231262023,6,0.685774,82.89923159281413,0,1
230,3203,11.028947882210858,28,0.683002,79.5177639552525,0,1
231,3245,-78.90800271639205,42,0.678844,85.26277278718494,0,1
232,3270,-28.807803754441476,25,0.676369,76.9912272644043,0,1
233,3310,-104.07995215399791,40,0.672409,88.62090148925782,0,1
234,3317,-65.19710287233853,7,0.671716,72.55101939610073,0,1
235,3424,-11.170954750328313,107,0.661123,82.35707894441123,0,1
236,3429,-53.3067434020664,5,0.660628,94.61122131347656,0,1
237,3438,-33.110609159620296,9,0.659737,84.99780697292752,0,1
238,3449,-65.99143070848379,11,0.658648,81.02675073797053,0,1
239,3459,-38.25720402175426,10,0.6576580000000001,77.23334465026855,0,1
240,3470,-35.50598032188567,11,0.656569,64.37259570035067,0,1
241,3480,-70.32369054914734,10,0.655579,74.08813552856445,0,1
242,3506,-119.10703182540954,26,0.6530050000000001,76.19632544884315,0,1
243,3510,-50.004252978497696,4,0.652609,76.68306350708008,0,1
244,3526,-35.981724758309696,16,0.651025,97.07117295265198,0,1
245,3540,-76.68562482172953,14,0.6496390000000001,90.02508790152413,0,1
246,3556,-33.495758506291295,16,0.648055,87.38452458381653,0,1
247,3623,-82.59594573417527,67,0.6414219999999999,84.07436234203738,0,1
248,3627,-50.40399768088217,4,0.6410260000000001,80.02035713195801,0,1
249,3635,-63.12516433954123,8,0.640234,83.05133724212646,0,1
250,3648,-53.179818883527375,13,0.6389469999999999,81.22641108586238,0,1
251,3665,-82.93432571653975,17,0.637264,87.94331135469325,0,1
252,3670,-54.47725671106906,5,0.6367689999999999,81.84302368164063,0,1
253,3678,-38.83416804485773,8,0.635977,93.01137161254883,0,1
254,3687,-61.11960776783789,9,0.635086,73.08922704060872,0,1
255,3701,-86.34117315833636,14,0.6336999999999999,82.81042970929828,0,1
256,3706,-58.43352686645129,5,0.633205,80.41474533081055,0,1
257,3710,-57.73101915876906,4,0.632809,76.34384346008301,0,1
258,3714,-55.526256756085964,4,0.632413,83.26764488220215,0,1
259,3772,-92.55750299109872,58,0.626671,80.04932272023169,0,1
260,3795,-49.81428165660963,23,0.624394,70.93842763486116,0,1
261,3822,-72.9051572463187,27,0.621721,67.7058184588397,0,1
262,3828,-55.60110504772303,6,0.621127,105.08759307861328,0,1
263,3837,-47.071834075646976,9,0.620236,86.44601355658637,0,1
264,3841,-53.454686617299814,4,0.61984,57.820735931396484,0,1
265,3850,-39.21779363305882,9,0.618949,105.01803758409288,0,1
266,3854,-51.860432503744136,4,0.618553,68.32872772216797,0,1
267,3865,-75.23913665325787,11,0.617464,81.0541947104714,0,1
268,3888,-116.06211362365754,23,0.615187,90.78307143501614,0,1
269,3914,-1.8229800715762678,26,0.6126130000000001,84.85409692617563,0,1
270,3936,-33.514258722444225,22,0.6104350000000001,84.57234001159668,0,1
271,3957,-91.04378380968618,21,0.608356,99.87161981491815,0,1
272,3988,-53.130291541513394,31,0.605287,76.20172980523878,0,1
273,4007,-36.8420232597744,19,0.603406,74.4527369047466,0,1
274,4037,-22.75869037218595,30,0.600436,86.37874908447266,0,1
275,4043,-60.71417179988835,6,0.599842,76.45477803548177,0,1
276,4053,-50.48619580797846,10,0.5988519999999999,87.78954849243163,0,1
277,4061,-69.50000434919076,8,0.59806,74.29379653930664,0,1
278,4092,120.48736550714082,31,0.594991,82.117493291055,1,0
279,4095,-53.16149160430761,3,0.5946940000000001,82.56244150797527,0,1
280,4101,-60.644705648621795,6,0.5941000000000001,108.05436706542969,0,1
281,4141,-31.24683507593313,40,0.59014,89.02649164199829,0,1
282,4177,19.718517298086766,36,0.586576,80.7783612145318,0,1
283,4182,-58.98159926261835,5,0.586081,67.85070724487305,0,1
284,4185,-52.19386855577002,3,0.5857840000000001,92.69288635253906,0,1
285,4203,-72.2995245116841,18,0.5840019999999999,88.08092625935872,0,1
286,4210,-42.27004883489036,7,0.5833090000000001,110.08529227120536,0,1
287,4215,-53.13234601338684,5,0.5828139999999999,74.39816741943359,0,1
288,4220,-49.41646319606383,5,0.582319,88.44439163208008,0,1
289,4225,-57.56045944590164,5,0.581824,65.06797943115234,0,1
290,4241,-15.45715898672649,16,0.5802400000000001,90.52825355529785,0,1
291,4255,-28.705481177630062,14,0.578854,84.79354749407086,0,1
292,4258,-49.55270614208836,3,0.578557,63.80886713663737,0,1
293,4267,-39.620374861808294,9,0.577666,87.18306477864583,0,1
294,4303,-70.16476314363607,36,0.574102,86.43654918670654,0,1
295,4305,-53.07448234060115,2,0.573904,149.23676300048828,0,1
296,4317,-38.64241744620776,12,0.572716,73.1325871149699,0,1
297,4322,-48.08042538957986,5,0.5722210000000001,94.07598419189453,0,1
298,4341,-45.05118882382628,19,0.5703400000000001,78.76172678094161,0,1
299,4352,-78.35932961179425,11,0.569251,91.39447784423828,0,1
300,4355,-51.16510240279183,3,0.568954,86.93440246582031,0,1
301,4361,-41.692370533705294,6,0.56836,80.63792673746745,0,1
302,4364,-48.11440562708551,3,0.568063,84.60300699869792,0,1
303,4374,-25.879368266704713,10,0.5670729999999999,68.18474006652832,0,1
304,4379,-57.499040929216115,5,0.566578,94.2660041809082,0,1
305,4392,-32.16742074218388,13,0.565291,87.74702541644757,0,1
306,4431,-68.56855816443293,39,0.56143,88.79620821048051,0,1
307,4451,-60.52469134717583,20,0.55945,83.0675880432129,0,1
308,4495,-30.918529240256596,44,0.555094,79.51916633952747,0,1
309,4507,-65.44785878554735,12,0.553906,75.72433408101399,0,1
310,4515,-69.08035149968995,8,0.553114,78.62090110778809,0,1
311,4540,-86.92909082413541,25,0.550639,86.54778091430664,0,1
312,4568,119.1878058420453,28,0.547867,85.8453449521746,1,0
313,4572,-52.172391525052596,4,0.547471,65.56852340698242,0,1
314,4585,-87.10563111327419,13,0.546184,94.79025356586163,0,1
315,4597,-45.7733436476098,12,0.544996,81.75706164042155,0,1
316,4650,-42.639099066596884,53,0.539749,93.65780430919719,0,1
317,4698,-67.43037642605543,48,0.534997,88.56913654009502,0,1
318,4702,-56.6102395607047,4,0.534601,81.78746891021729,0,1
319,4721,-52.673349689353984,19,0.5327200000000001,86.41874815288342,0,1
320,4740,-82.38079587710041,19,0.5308390000000001,81.64615329943206,0,1
321,4749,-48.602854800274805,9,0.5299480000000001,104.4314693874783,0,1
322,4765,-36.15875741575942,16,0.5283640000000001,89.03706383705139,0,1
323,4813,0.4824592249318016,48,0.523612,83.24006350835164,0,1
324,4881,-39.42933911954456,68,0.51688,84.20106607324936,0,1
325,4885,-55.39510158580537,4,0.5164839999999999,73.24720287322998,0,1
326,4898,-64.68146326333249,13,0.5151969999999999,66.59285853459285,0,1
327,4918,110.34241757034069,20,0.513217,78.19391670227051,1,0
328,4942,-68.34169063203711,24,0.5108410000000001,76.40779240926106,0,1
329,4949,-48.004539882638475,7,0.510148,94.97819301060268,0,1
330,4960,-63.3524583455691,11,0.5090589999999999,81.39458534934305,0,1
331,4995,132.21904478316296,35,0.505594,77.02264535086495,1,0
332,5022,-87.42584162500495,27,0.502921,84.52968018143265,0,1
333,5076,-3.042945216611855,54,0.4975750000000001,94.68682882520888,0,1
334,5109,5.391109844408952,33,0.49430799999999997,88.58215898455995,0,1
335,5145,-61.6583644265961,36,0.49074400000000007,98.01691023508708,0,1
336,5152,-56.842501796132495,7,0.490051,92.73721967424665,0,1
337,5162,-47.92639889845947,10,0.48906099999999997,88.40942153930663,0,1
338,5201,173.32349618946174,39,0.48519999999999996,80.28127611600436,1,0
339,5209,-35.81804151903053,8,0.48440799999999995,76.85915565490723,0,1
340,5229,-20.645818804043977,20,0.48242799999999997,84.52541236877441,0,1
341,5279,107.32549988652579,50,0.47747799999999996,92.21218399047852,1,0
342,5289,-57.389029862978205,10,0.4764879999999999,92.64946403503419,0,1
343,5317,-18.417714959279337,28,0.473716,96.62673255375454,0,1
344,5400,15.800338306547218,83,0.465499,89.386333649417,0,1
345,5416,-33.041415122024766,16,0.4639150000000001,77.88961005210876,0,1
346,5461,172.3747077494786,45,0.45946,82.55925038655599,1,0
347,5500,214.82605580599161,39,0.455599,95.17873646662785,1,0
348,5505,-57.654804166384295,5,0.45510399999999995,125.49798278808593,0,1
349,5515,-50.95776599092093,10,0.454114,96.10597076416016,0,1
350,5531,-22.723420793357825,16,0.45253,102.30728149414062,0,1
351,5535,-57.17000952182376,4,0.45213400000000004,89.42367553710938,0,1
352,5558,148.08995236677987,23,0.44985700000000006,92.02267754596213,1,0
353,5610,-29.553629339362836,52,0.444709,92.82297347142146,0,1
354,5622,-22.480983584313115,12,0.44352099999999994,78.1647990544637,0,1
355,5648,-13.23975990623596,26,0.440947,91.8476012303279,0,1
356,5723,-2.7980987674492894,75,0.43352199999999996,91.7979753112793,0,1
357,5742,-41.29634090214964,19,0.43164099999999994,86.20293024966591,0,1
358,5748,-56.50298956492236,6,0.43104700000000007,89.99925422668457,0,1
359,5772,-51.04899895698133,24,0.428671,89.1930758158366,0,1
360,5790,-49.734600096087874,18,0.4268890000000001,86.16405190361871,0,1
361,5829,157.8310133039543,39,0.42302800000000007,96.6406127734062,1,0
362,5835,-45.173376267979336,6,0.422434,99.40454228719075,0,1
363,5846,-38.6395942675336,11,0.42134499999999997,80.97101211547852,0,1
364,5892,-4.890772423313948,46,0.416791,90.55111039203146,0,1
365,5944,-85.01504779199786,52,0.411643,92.38930841592642,0,1
366,5948,-52.79269993379418,4,0.41124700000000003,98.81291103363037,0,1
367,6048,3.0578217643030072,100,0.401347,89.2306803894043,0,1
368,6051,-50.39988977332212,3,0.40105,100.66540273030598,0,1
369,6141,-77.60386240522861,90,0.39214000000000004,86.46122478908963,0,1
370,6204,193.86065666328975,63,0.385903,95.02624699426076,1,0
371,6216,-38.2673900508596,12,0.3847149999999999,96.49008433024089,0,1
372,6256,-40.55717577586624,40,0.38075500000000007,84.19501676559449,0,1
373,6260,-54.23306472603959,4,0.380359,69.14931392669678,0,1
374,6281,-20.410617978039554,21,0.37827999999999995,91.47566095987956,0,1
375,6294,-33.27885402814698,13,0.376993,86.38340994027945,0,1
376,6333,-24.630030605044947,39,0.373132,80.53047209519606,0,1
377,6348,118.67766994108213,15,0.37164699999999995,97.91790390014648,1,0
378,6368,-45.032055791496205,20,0.36966699999999997,106.04409770965576,0,1
379,6381,-55.896331285102434,13,0.36838000000000004,98.96548139131986,0,1
380,6413,-52.891521619039445,32,0.365212,83.33022999763489,0,1
381,6613,-45.29702357743205,200,0.34541199999999994,90.73893304824828,0,0
382,6704,217.19184434634406,91,0.336403,88.52482257046542,1,0
383,6724,-29.576238207584897,20,0.334423,90.69469184875489,0,1
384,6828,11.06210372611573,104,0.32412700000000005,94.74677210587721,0,1
385,7015,-40.829082142361486,187,0.30561399999999994,87.15277401521244,0,1
386,7083,37.45827222063451,68,0.298882,89.29179040123435,0,1
387,7155,191.4000516797085,72,0.29175399999999996,92.33494896358914,1,0
388,7194,1.1692063946879117,39,0.28789299999999995,95.74292393219777,0,1
389,7205,-37.261227503259974,11,0.28680399999999995,82.84117750688033,0,1
390,7217,-34.82344484063835,12,0.285616,87.87139574686687,0,1
391,7250,145.59509451967955,33,0.28234900000000007,90.27588225855972,1,0
392,7269,-26.11317848506391,19,0.28046800000000005,88.30258680644788,0,1
393,7273,-52.214591687347706,4,0.2800720000000001,93.2936840057373,0,1
394,7364,-76.05522517356818,91,0.27106300000000005,89.85360994443789,0,1
395,7474,-50.427522411301446,110,0.260173,86.92563809481534,0,1
396,7521,109.70910170576289,47,0.25551999999999997,92.77895501319398,1,0
397,7578,19.84966844592283,57,0.24987700000000002,95.77118897019771,0,1
398,7705,165.7227079151611,127,0.23730400000000007,96.84874992670976,1,0
399,7905,15.96188305414006,200,0.21750400000000003,92.00098289489746,0,0
400,7992,-10.1802078911196,87,0.20889099999999994,85.31930936616043,0,1
401,8101,175.15742781105644,109,0.19809999999999994,90.04543195951969,1,0
402,8107,-58.32512044830549,6,0.19750600000000007,96.12954203287761,0,1
403,8152,-76.58448075249675,45,0.19305099999999997,83.01227984958224,0,1
404,8216,34.24476100697467,64,0.18671499999999996,85.34139335155487,0,1
405,8271,-15.842401707890055,55,0.18127000000000004,83.82063855257901,0,1
406,8409,2.382891010065258,138,0.16760799999999998,86.94616104899973,0,1
407,8508,144.980270123597,99,0.15780700000000003,83.2824539801087,1,0
408,8564,126.34456191510296,56,0.15226300000000004,88.03698648725238,1,0
409,8598,131.28881938629578,34,0.14889699999999995,81.8567341075224,1,0
410,8672,187.39167199622534,74,0.141571,90.87112952567436,1,0
411,8793,184.52833131836707,121,0.12959200000000004,87.8629622971716,1,0
412,8856,4.399538292600077,63,0.1233550000000001,84.33379684932648,0,1
413,8880,138.23907478525533,24,0.12097899999999995,82.54009405771892,1,0
414,8945,-8.615575848655595,65,0.11454400000000009,89.17174459604117,0,1
415,8982,-35.383931453814185,37,0.11088100000000001,87.02985660449879,0,1
416,8989,-58.76796399934222,7,0.11018799999999995,86.35351017543248,0,1
417,9189,26.206110732338416,200,0.09038800000000002,90.10840641021728,0,0
418,9220,-23.23418577074616,31,0.08731899999999992,83.90376318654707,0,1
419,9325,193.06227991515811,105,0.07692399999999999,86.31703135172526,1,0
420,9369,168.22508172888456,44,0.07256800000000008,85.43988089127974,1,0
421,9457,195.5524102430888,88,0.06385600000000002,83.37184407494284,1,0
422,9484,136.46385335134653,27,0.06118299999999999,88.15724874425817,1,0
